latitude,longitude,probability,risk_level,elevation,temp_C,rain_7d_mm
27.900000000000023,83.84999999999978,0.0944,LOW,584.0,21.7,22.3
27.900000000000023,83.89999999999978,0.0967,LOW,705.0,22.3,36.6
27.900000000000023,83.94999999999978,0.0952,LOW,453.0,22.3,36.6
27.900000000000023,83.99999999999977,0.0986,LOW,751.0,22.3,36.6
27.900000000000023,84.04999999999977,0.0972,LOW,604.0,22.3,36.6
27.900000000000023,84.09999999999977,0.0875,LOW,559.0,22.3,36.6
27.900000000000023,84.14999999999976,0.087,LOW,511.0,23.4,21.9
27.900000000000023,84.19999999999976,0.0967,LOW,761.0,23.4,21.9
27.900000000000023,84.29999999999976,0.1005,LOW,494.0,23.4,21.9
27.900000000000023,84.34999999999975,0.0943,LOW,807.0,23.4,21.9
27.900000000000023,84.39999999999975,0.1012,LOW,736.0,22.3,45.6
27.900000000000023,84.44999999999975,0.0889,LOW,1251.0,22.3,45.6
27.900000000000023,84.49999999999974,0.0977,LOW,963.0,22.3,45.6
27.900000000000023,84.54999999999974,0.1047,LOW,485.0,22.3,45.6
27.900000000000023,84.59999999999974,0.1074,LOW,1023.0,22.3,45.6
27.900000000000023,84.64999999999974,0.0945,LOW,761.0,22.2,58.4
27.900000000000023,84.74999999999973,0.1057,LOW,609.0,22.2,58.4
27.900000000000023,84.79999999999973,0.1162,LOW,1190.0,22.2,58.4
27.900000000000023,84.84999999999972,0.099,LOW,622.0,22.2,58.4
27.900000000000023,84.89999999999972,0.096,LOW,814.0,22.9,36.8
27.900000000000023,84.94999999999972,0.0914,LOW,1471.0,22.9,36.8
27.900000000000023,84.99999999999972,0.1115,LOW,1250.0,22.9,36.8
27.900000000000023,85.04999999999971,0.1089,LOW,837.0,22.9,36.8
27.900000000000023,85.09999999999971,0.1081,LOW,1015.0,22.9,36.8
27.900000000000023,85.64999999999968,0.117,LOW,1774.0,16.8,37.8
27.900000000000023,85.69999999999968,0.0906,LOW,3141.0,16.8,37.8
27.900000000000023,85.74999999999967,0.1143,LOW,1627.0,16.8,37.8
27.900000000000023,85.79999999999967,0.1068,LOW,1963.0,16.8,37.8
27.900000000000023,85.84999999999967,0.0929,LOW,1769.0,16.8,37.8
27.900000000000023,85.89999999999966,0.1083,LOW,1968.0,15.2,51.5
27.900000000000023,85.94999999999966,0.085,LOW,2247.0,15.2,51.5
27.900000000000023,85.99999999999966,0.0822,LOW,3098.0,15.2,51.5
27.900000000000023,86.04999999999966,0.1207,LOW,4118.0,15.2,51.5
27.900000000000023,86.09999999999965,0.0872,LOW,3145.0,15.2,51.5
27.900000000000023,87.39999999999958,0.1266,LOW,2767.0,9.6,48.3
27.900000000000023,87.44999999999958,0.1153,LOW,3414.0,9.6,48.3
27.900000000000023,87.49999999999957,0.0864,LOW,4447.0,9.6,48.3
27.900000000000023,87.59999999999957,0.1312,LOW,4264.0,9.6,48.3
27.900000000000023,87.64999999999957,0.0826,LOW,4936.0,-1.3,24.0
27.950000000000024,81.6499999999999,0.0877,LOW,160.0,28.7,28.3
27.950000000000024,81.6999999999999,0.0874,LOW,133.0,28.7,28.3
27.950000000000024,81.7999999999999,0.101,LOW,145.0,28.7,28.3
27.950000000000024,81.8499999999999,0.089,LOW,175.0,28.7,28.3
27.950000000000024,82.39999999999986,0.0879,LOW,701.0,27.2,7.9
27.950000000000024,82.44999999999986,0.1026,LOW,679.0,27.2,7.9
27.950000000000024,82.49999999999986,0.1061,LOW,643.0,27.2,7.9
27.950000000000024,82.54999999999986,0.0963,LOW,439.0,27.2,7.9
27.950000000000024,82.59999999999985,0.0994,LOW,694.0,27.2,7.9
27.950000000000024,82.64999999999985,0.0916,LOW,838.0,23.9,10.1
27.950000000000024,82.69999999999985,0.0925,LOW,983.0,23.9,10.1
27.950000000000024,82.74999999999984,0.0995,LOW,629.0,23.9,10.1
27.950000000000024,82.79999999999984,0.0952,LOW,806.0,23.9,10.1
27.950000000000024,82.84999999999984,0.0905,LOW,1081.0,23.9,10.1
27.950000000000024,82.89999999999984,0.0902,LOW,611.0,25.7,13.5
27.950000000000024,82.94999999999983,0.0967,LOW,896.0,25.7,13.5
27.950000000000024,82.99999999999983,0.0997,LOW,918.0,25.7,13.5
27.950000000000024,83.14999999999982,0.0945,LOW,1056.0,16.6,8.2
27.950000000000024,83.19999999999982,0.0926,LOW,900.0,16.6,8.2
27.950000000000024,83.24999999999982,0.0978,LOW,971.0,16.6,8.2
27.950000000000024,83.29999999999981,0.1049,LOW,836.0,16.6,8.2
27.950000000000024,83.34999999999981,0.0979,LOW,676.0,16.6,8.2
27.950000000000024,83.3999999999998,0.1026,LOW,914.0,22.2,7.4
27.950000000000024,83.4999999999998,0.088,LOW,966.0,22.2,7.4
27.950000000000024,83.5999999999998,0.1012,LOW,994.0,22.2,7.4
27.950000000000024,83.64999999999979,0.0964,LOW,625.0,21.7,22.3
27.950000000000024,83.69999999999979,0.1045,LOW,817.0,21.7,22.3
27.950000000000024,83.74999999999979,0.1037,LOW,975.0,21.7,22.3
27.950000000000024,83.79999999999978,0.1142,LOW,1111.0,21.7,22.3
27.950000000000024,83.84999999999978,0.0948,LOW,563.0,21.7,22.3
27.950000000000024,83.89999999999978,0.1057,LOW,955.0,22.3,36.6
27.950000000000024,83.99999999999977,0.0983,LOW,754.0,22.3,36.6
27.950000000000024,84.04999999999977,0.0936,LOW,786.0,22.3,36.6
27.950000000000024,84.09999999999977,0.1032,LOW,612.0,22.3,36.6
27.950000000000024,84.14999999999976,0.1007,LOW,872.0,23.4,21.9
27.950000000000024,84.19999999999976,0.0972,LOW,755.0,23.4,21.9
27.950000000000024,84.24999999999976,0.105,LOW,445.0,23.4,21.9
27.950000000000024,84.34999999999975,0.0993,LOW,825.0,23.4,21.9
27.950000000000024,84.39999999999975,0.0961,LOW,812.0,22.3,45.6
27.950000000000024,84.49999999999974,0.0939,LOW,819.0,22.3,45.6
27.950000000000024,84.54999999999974,0.0942,LOW,355.0,22.3,45.6
27.950000000000024,84.59999999999974,0.0877,LOW,611.0,22.3,45.6
27.950000000000024,84.69999999999973,0.0985,LOW,560.0,22.2,58.4
27.950000000000024,84.79999999999973,0.0914,LOW,859.0,22.2,58.4
27.950000000000024,84.94999999999972,0.0915,LOW,811.0,22.9,36.8
27.950000000000024,84.99999999999972,0.1103,LOW,1013.0,22.9,36.8
27.950000000000024,85.04999999999971,0.1077,LOW,1368.0,22.9,36.8
27.950000000000024,85.09999999999971,0.1053,LOW,990.0,22.9,36.8
27.950000000000024,85.64999999999968,0.1029,LOW,1721.0,16.8,37.8
27.950000000000024,85.69999999999968,0.0821,LOW,2754.0,16.8,37.8
27.950000000000024,85.74999999999967,0.0863,LOW,2516.0,16.8,37.8
27.950000000000024,85.79999999999967,0.1143,LOW,1669.0,16.8,37.8
27.950000000000024,85.84999999999967,0.0933,LOW,3088.0,16.8,37.8
27.950000000000024,85.89999999999966,0.0873,LOW,2814.0,15.2,51.5
27.950000000000024,85.94999999999966,0.1345,LOW,1661.0,15.2,51.5
27.950000000000024,85.99999999999966,0.0961,LOW,3326.0,15.2,51.5
27.950000000000024,86.04999999999966,0.1081,LOW,3792.0,15.2,51.5
27.950000000000024,86.39999999999964,0.1004,LOW,4669.0,-1.0,10.6
27.950000000000024,87.39999999999958,0.1227,LOW,3714.0,9.6,48.3
27.950000000000024,87.44999999999958,0.0908,LOW,4456.0,9.6,48.3
27.950000000000024,87.49999999999957,0.1292,LOW,4568.0,9.6,48.3
27.950000000000024,87.54999999999957,0.1294,LOW,4113.0,9.6,48.3
27.950000000000024,87.64999999999957,0.1095,LOW,4569.0,-1.3,24.0
27.950000000000024,87.69999999999956,0.0919,LOW,4601.0,-1.3,24.0
28.000000000000025,81.7499999999999,0.1202,LOW,134.0,28.7,28.3
28.000000000000025,81.7999999999999,0.0938,LOW,185.0,28.7,28.3
28.000000000000025,81.8499999999999,0.0918,LOW,273.0,28.7,28.3
28.000000000000025,82.49999999999986,0.1194,LOW,641.0,27.2,7.9
28.000000000000025,82.54999999999986,0.1129,LOW,737.0,27.2,7.9
28.000000000000025,82.59999999999985,0.0925,LOW,1241.0,27.2,7.9
28.000000000000025,82.64999999999985,0.1045,LOW,1573.0,23.9,10.1
28.000000000000025,82.69999999999985,0.0966,LOW,1525.0,23.9,10.1
28.000000000000025,82.74999999999984,0.0981,LOW,935.0,23.9,10.1
28.000000000000025,82.79999999999984,0.0972,LOW,823.0,23.9,10.1
28.000000000000025,82.84999999999984,0.0928,LOW,987.0,23.9,10.1
28.000000000000025,82.89999999999984,0.0978,LOW,1115.0,25.7,13.5
28.000000000000025,82.94999999999983,0.0916,LOW,741.0,25.7,13.5
28.000000000000025,82.99999999999983,0.1015,LOW,1163.0,25.7,13.5
28.000000000000025,83.04999999999983,0.1007,LOW,1036.0,25.7,13.5
28.000000000000025,83.09999999999982,0.1,LOW,1081.0,25.7,13.5
28.000000000000025,83.14999999999982,0.099,LOW,1232.0,16.6,8.2
28.000000000000025,83.19999999999982,0.0975,LOW,1073.0,16.6,8.2
28.000000000000025,83.24999999999982,0.1012,LOW,953.0,16.6,8.2
28.000000000000025,83.29999999999981,0.1035,LOW,920.0,16.6,8.2
28.000000000000025,83.34999999999981,0.1061,LOW,1593.0,16.6,8.2
28.000000000000025,83.3999999999998,0.1024,LOW,1321.0,22.2,7.4
28.000000000000025,83.4499999999998,0.0965,LOW,691.0,22.2,7.4
28.000000000000025,83.4999999999998,0.115,LOW,1278.0,22.2,7.4
28.000000000000025,83.5499999999998,0.1123,LOW,1914.0,22.2,7.4
28.000000000000025,83.5999999999998,0.1067,LOW,816.0,22.2,7.4
28.000000000000025,83.64999999999979,0.0926,LOW,932.0,21.7,22.3
28.000000000000025,83.69999999999979,0.0995,LOW,863.0,21.7,22.3
28.000000000000025,83.74999999999979,0.0999,LOW,780.0,21.7,22.3
28.000000000000025,83.79999999999978,0.1195,LOW,1061.0,21.7,22.3
28.000000000000025,83.84999999999978,0.1108,LOW,1395.0,21.7,22.3
28.000000000000025,83.89999999999978,0.1035,LOW,783.0,22.3,36.6
28.000000000000025,83.94999999999978,0.1074,LOW,1153.0,22.3,36.6
28.000000000000025,83.99999999999977,0.1007,LOW,1057.0,22.3,36.6
28.000000000000025,84.04999999999977,0.0914,LOW,826.0,22.3,36.6
28.000000000000025,84.09999999999977,0.123,LOW,678.0,22.3,36.6
28.000000000000025,84.19999999999976,0.1086,LOW,698.0,23.4,21.9
28.000000000000025,84.24999999999976,0.1298,LOW,338.0,23.4,21.9
28.000000000000025,84.29999999999976,0.1259,LOW,629.0,23.4,21.9
28.000000000000025,84.39999999999975,0.0906,LOW,728.0,22.3,45.6
28.000000000000025,84.49999999999974,0.11,LOW,657.0,22.3,45.6
28.000000000000025,84.54999999999974,0.0953,LOW,661.0,22.3,45.6
28.000000000000025,84.59999999999974,0.0922,LOW,1001.0,22.3,45.6
28.000000000000025,84.64999999999974,0.108,LOW,910.0,22.2,58.4
28.000000000000025,84.69999999999973,0.0952,LOW,881.0,22.2,58.4
28.000000000000025,84.74999999999973,0.1107,LOW,752.0,22.2,58.4
28.000000000000025,84.79999999999973,0.107,LOW,463.0,22.2,58.4
28.000000000000025,84.84999999999972,0.1174,LOW,509.0,22.2,58.4
28.000000000000025,84.94999999999972,0.1117,LOW,1030.0,22.9,36.8
28.000000000000025,84.99999999999972,0.0844,LOW,1922.0,22.9,36.8
28.000000000000025,85.04999999999971,0.0945,LOW,2066.0,22.9,36.8
28.000000000000025,85.09999999999971,0.0943,LOW,1733.0,22.9,36.8
28.000000000000025,85.64999999999968,0.1111,LOW,1806.0,16.8,37.8
28.000000000000025,85.69999999999968,0.0889,LOW,2703.0,16.8,37.8
28.000000000000025,85.74999999999967,0.1148,LOW,3190.0,16.8,37.8
28.000000000000025,85.79999999999967,0.1027,LOW,2714.0,16.8,37.8
28.000000000000025,85.84999999999967,0.0936,LOW,3213.0,16.8,37.8
28.000000000000025,85.89999999999966,0.1239,LOW,4003.0,15.2,51.5
28.000000000000025,85.94999999999966,0.117,LOW,3414.0,15.2,51.5
28.000000000000025,85.99999999999966,0.1022,LOW,3170.0,15.2,51.5
28.000000000000025,86.39999999999964,0.1091,LOW,4955.0,-1.0,10.6
28.000000000000025,87.39999999999958,0.1031,LOW,3496.0,9.6,48.3
28.000000000000025,87.44999999999958,0.1038,LOW,4455.0,9.6,48.3
28.000000000000025,87.69999999999956,0.0824,LOW,4941.0,-1.3,24.0
28.000000000000025,87.74999999999956,0.0898,LOW,4888.0,-1.3,24.0
28.050000000000026,81.7999999999999,0.0925,LOW,251.0,28.7,28.3
28.050000000000026,82.44999999999986,0.1179,LOW,640.0,27.2,7.9
28.050000000000026,82.54999999999986,0.0994,LOW,1304.0,27.2,7.9
28.050000000000026,82.59999999999985,0.0982,LOW,1258.0,27.2,7.9
28.050000000000026,82.64999999999985,0.094,LOW,1237.0,23.9,10.1
28.050000000000026,82.69999999999985,0.1124,LOW,817.0,23.9,10.1
28.050000000000026,82.74999999999984,0.1094,LOW,1194.0,23.9,10.1
28.050000000000026,82.79999999999984,0.111,LOW,849.0,23.9,10.1
28.050000000000026,82.84999999999984,0.1016,LOW,1228.0,23.9,10.1
28.050000000000026,82.89999999999984,0.1072,LOW,1201.0,25.7,13.5
28.050000000000026,82.94999999999983,0.1036,LOW,828.0,25.7,13.5
28.050000000000026,82.99999999999983,0.1109,LOW,1385.0,25.7,13.5
28.050000000000026,83.04999999999983,0.1019,LOW,1131.0,25.7,13.5
28.050000000000026,83.09999999999982,0.1075,LOW,1523.0,25.7,13.5
28.050000000000026,83.14999999999982,0.1072,LOW,1614.0,16.6,8.2
28.050000000000026,83.19999999999982,0.0972,LOW,1476.0,16.6,8.2
28.050000000000026,83.24999999999982,0.1039,LOW,1393.0,16.6,8.2
28.050000000000026,83.29999999999981,0.101,LOW,1185.0,16.6,8.2
28.050000000000026,83.34999999999981,0.1147,LOW,713.0,16.6,8.2
28.050000000000026,83.3999999999998,0.0979,LOW,1077.0,22.2,7.4
28.050000000000026,83.4499999999998,0.1116,LOW,1269.0,22.2,7.4
28.050000000000026,83.4999999999998,0.0875,LOW,2223.0,22.2,7.4
28.050000000000026,83.5499999999998,0.1086,LOW,794.0,22.2,7.4
28.050000000000026,83.5999999999998,0.1068,LOW,1293.0,22.2,7.4
28.050000000000026,83.64999999999979,0.1091,LOW,1091.0,21.7,22.3
28.050000000000026,83.69999999999979,0.111,LOW,1155.0,21.7,22.3
28.050000000000026,83.74999999999979,0.1033,LOW,853.0,21.7,22.3
28.050000000000026,83.79999999999978,0.1107,LOW,779.0,21.7,22.3
28.050000000000026,83.84999999999978,0.0914,LOW,1408.0,21.7,22.3
28.050000000000026,83.89999999999978,0.0981,LOW,728.0,22.3,36.6
28.050000000000026,83.94999999999978,0.0984,LOW,933.0,22.3,36.6
28.050000000000026,83.99999999999977,0.0998,LOW,636.0,22.3,36.6
28.050000000000026,84.09999999999977,0.0906,LOW,727.0,22.3,36.6
28.050000000000026,84.14999999999976,0.0857,LOW,855.0,23.4,21.9
28.050000000000026,84.19999999999976,0.0951,LOW,596.0,23.4,21.9
28.050000000000026,84.24999999999976,0.0946,LOW,657.0,23.4,21.9
28.050000000000026,84.29999999999976,0.0907,LOW,493.0,23.4,21.9
28.050000000000026,84.34999999999975,0.0896,LOW,779.0,23.4,21.9
28.050000000000026,84.39999999999975,0.0937,LOW,579.0,22.3,45.6
28.050000000000026,84.49999999999974,0.1015,LOW,649.0,22.3,45.6
28.050000000000026,84.54999999999974,0.1198,LOW,596.0,22.3,45.6
28.050000000000026,84.59999999999974,0.0968,LOW,877.0,22.3,45.6
28.050000000000026,84.69999999999973,0.1067,LOW,771.0,22.2,58.4
28.050000000000026,84.74999999999973,0.1117,LOW,970.0,22.2,58.4
28.050000000000026,84.79999999999973,0.1091,LOW,733.0,22.2,58.4
28.050000000000026,84.84999999999972,0.0993,LOW,862.0,22.2,58.4
28.050000000000026,84.89999999999972,0.0997,LOW,1065.0,22.9,36.8
28.050000000000026,84.94999999999972,0.1128,LOW,1126.0,22.9,36.8
28.050000000000026,84.99999999999972,0.1143,LOW,1137.0,22.9,36.8
28.050000000000026,85.04999999999971,0.0841,LOW,1928.0,22.9,36.8
28.050000000000026,85.09999999999971,0.0849,LOW,2083.0,22.9,36.8
28.050000000000026,85.64999999999968,0.0943,LOW,2543.0,16.8,37.8
28.050000000000026,85.74999999999967,0.1005,LOW,3003.0,16.8,37.8
28.050000000000026,85.79999999999967,0.123,LOW,3317.0,16.8,37.8
28.050000000000026,85.84999999999967,0.0884,LOW,4249.0,16.8,37.8
28.050000000000026,85.99999999999966,0.1346,LOW,3812.0,15.2,51.5
28.050000000000026,87.39999999999958,0.1103,LOW,4580.0,9.6,48.3
28.050000000000026,87.54999999999957,0.0807,LOW,5060.0,9.6,48.3
28.050000000000026,87.69999999999956,0.1148,LOW,4621.0,-1.3,24.0
28.100000000000023,81.6999999999999,0.0947,LOW,159.0,28.7,28.3
28.100000000000023,81.7499999999999,0.0927,LOW,156.0,28.7,28.3
28.100000000000023,81.7999999999999,0.1107,LOW,159.0,28.7,28.3
28.100000000000023,81.8499999999999,0.0923,LOW,188.0,28.7,28.3
28.100000000000023,82.39999999999986,0.1107,LOW,675.0,27.2,7.9
28.100000000000023,82.49999999999986,0.0921,LOW,1284.0,27.2,7.9
28.100000000000023,82.54999999999986,0.1004,LOW,1434.0,27.2,7.9
28.100000000000023,82.59999999999985,0.1052,LOW,1081.0,27.2,7.9
28.100000000000023,82.64999999999985,0.0983,LOW,1388.0,23.9,10.1
28.100000000000023,82.69999999999985,0.1055,LOW,1259.0,23.9,10.1
28.100000000000023,82.74999999999984,0.1133,LOW,781.0,23.9,10.1
28.100000000000023,82.79999999999984,0.1038,LOW,1019.0,23.9,10.1
28.100000000000023,82.89999999999984,0.096,LOW,1434.0,25.7,13.5
28.100000000000023,82.94999999999983,0.115,LOW,1485.0,25.7,13.5
28.100000000000023,82.99999999999983,0.0993,LOW,1776.0,25.7,13.5
28.100000000000023,83.04999999999983,0.0984,LOW,1387.0,25.7,13.5
28.100000000000023,83.09999999999982,0.0929,LOW,1606.0,25.7,13.5
28.100000000000023,83.14999999999982,0.1141,LOW,1143.0,16.6,8.2
28.100000000000023,83.19999999999982,0.1016,LOW,1139.0,16.6,8.2
28.100000000000023,83.24999999999982,0.1104,LOW,960.0,16.6,8.2
28.100000000000023,83.29999999999981,0.106,LOW,1091.0,16.6,8.2
28.100000000000023,83.34999999999981,0.1156,LOW,1237.0,16.6,8.2
28.100000000000023,83.3999999999998,0.101,LOW,1413.0,22.2,7.4
28.100000000000023,83.4499999999998,0.1053,LOW,1394.0,22.2,7.4
28.100000000000023,83.4999999999998,0.1081,LOW,1426.0,22.2,7.4
28.100000000000023,83.5499999999998,0.0967,LOW,1536.0,22.2,7.4
28.100000000000023,83.5999999999998,0.1037,LOW,683.0,22.2,7.4
28.100000000000023,83.64999999999979,0.0875,LOW,1663.0,21.7,22.3
28.100000000000023,83.69999999999979,0.1105,LOW,1470.0,21.7,22.3
28.100000000000023,83.74999999999979,0.1069,LOW,1694.0,21.7,22.3
28.100000000000023,83.79999999999978,0.104,LOW,1049.0,21.7,22.3
28.100000000000023,83.84999999999978,0.0905,LOW,1042.0,21.7,22.3
28.100000000000023,83.94999999999978,0.093,LOW,1107.0,22.3,36.6
28.100000000000023,83.99999999999977,0.0897,LOW,911.0,22.3,36.6
28.100000000000023,84.04999999999977,0.0895,LOW,767.0,22.3,36.6
28.100000000000023,84.09999999999977,0.1131,LOW,796.0,22.3,36.6
28.100000000000023,84.14999999999976,0.0956,LOW,1137.0,23.4,21.9
28.100000000000023,84.19999999999976,0.1004,LOW,686.0,23.4,21.9
28.100000000000023,84.24999999999976,0.1049,LOW,527.0,23.4,21.9
28.100000000000023,84.29999999999976,0.1104,LOW,521.0,23.4,21.9
28.100000000000023,84.34999999999975,0.0884,LOW,1283.0,23.4,21.9
28.100000000000023,84.39999999999975,0.0912,LOW,1312.0,22.3,45.6
28.100000000000023,84.44999999999975,0.1051,LOW,537.0,22.3,45.6
28.100000000000023,84.49999999999974,0.0926,LOW,665.0,22.3,45.6
28.100000000000023,84.54999999999974,0.1116,LOW,813.0,22.3,45.6
28.100000000000023,84.69999999999973,0.0932,LOW,958.0,22.2,58.4
28.100000000000023,84.74999999999973,0.1104,LOW,1082.0,22.2,58.4
28.100000000000023,84.79999999999973,0.1047,LOW,1194.0,22.2,58.4
28.100000000000023,84.84999999999972,0.1176,LOW,990.0,22.2,58.4
28.100000000000023,84.89999999999972,0.0867,LOW,2396.0,22.9,36.8
28.100000000000023,84.94999999999972,0.1042,LOW,2166.0,22.9,36.8
28.100000000000023,84.99999999999972,0.1074,LOW,1435.0,22.9,36.8
28.100000000000023,85.04999999999971,0.0959,LOW,2316.0,22.9,36.8
28.100000000000023,85.09999999999971,0.1232,LOW,2815.0,22.9,36.8
28.100000000000023,85.74999999999967,0.1168,LOW,3834.0,16.8,37.8
28.100000000000023,85.79999999999967,0.1362,LOW,3456.0,16.8,37.8
28.100000000000023,85.84999999999967,0.0801,LOW,4370.0,16.8,37.8
28.100000000000023,85.99999999999966,0.1224,LOW,3517.0,15.2,51.5
28.100000000000023,86.39999999999964,0.1149,LOW,4271.0,-1.0,10.6
28.100000000000023,87.44999999999958,0.0855,LOW,4647.0,9.6,48.3
28.100000000000023,87.49999999999957,0.0907,LOW,4621.0,9.6,48.3
28.100000000000023,87.54999999999957,0.0794,LOW,4956.0,9.6,48.3
28.150000000000027,81.14999999999993,0.1051,LOW,133.0,29.5,14.4
28.150000000000027,81.29999999999993,0.0891,LOW,159.0,29.5,14.4
28.150000000000027,81.49999999999991,0.0948,LOW,150.0,28.3,21.8
28.150000000000027,82.39999999999986,0.0901,LOW,1385.0,20.1,26.6
28.150000000000027,82.44999999999986,0.0934,LOW,1292.0,20.1,26.6
28.150000000000027,82.49999999999986,0.1172,LOW,1334.0,20.1,26.6
28.150000000000027,82.54999999999986,0.1087,LOW,1158.0,20.1,26.6
28.150000000000027,82.59999999999985,0.0924,LOW,1757.0,20.1,26.6
28.150000000000027,82.64999999999985,0.0977,LOW,1357.0,20.1,13.7
28.150000000000027,82.69999999999985,0.1125,LOW,855.0,20.1,13.7
28.150000000000027,82.79999999999984,0.1132,LOW,1465.0,20.1,13.7
28.150000000000027,82.89999999999984,0.1154,LOW,1072.0,22.1,7.9
28.150000000000027,82.94999999999983,0.1169,LOW,1027.0,22.1,7.9
28.150000000000027,82.99999999999983,0.0998,LOW,1364.0,22.1,7.9
28.150000000000027,83.04999999999983,0.109,LOW,1587.0,22.1,7.9
28.150000000000027,83.09999999999982,0.1113,LOW,1396.0,22.1,7.9
28.150000000000027,83.19999999999982,0.104,LOW,1011.0,20.3,20.0
28.150000000000027,83.24999999999982,0.0973,LOW,845.0,20.3,20.0
28.150000000000027,83.34999999999981,0.0809,LOW,2289.0,20.3,20.0
28.150000000000027,83.3999999999998,0.0924,LOW,2041.0,14.7,49.5
28.150000000000027,83.4499999999998,0.0884,LOW,2032.0,14.7,49.5
28.150000000000027,83.4999999999998,0.0947,LOW,1585.0,14.7,49.5
28.150000000000027,83.5499999999998,0.0988,LOW,1707.0,14.7,49.5
28.150000000000027,83.5999999999998,0.1004,LOW,1609.0,14.7,49.5
28.150000000000027,83.64999999999979,0.1076,LOW,776.0,22.1,21.2
28.150000000000027,83.69999999999979,0.0971,LOW,1294.0,22.1,21.2
28.150000000000027,83.74999999999979,0.0838,LOW,2141.0,22.1,21.2
28.150000000000027,83.79999999999978,0.1067,LOW,1235.0,22.1,21.2
28.150000000000027,83.84999999999978,0.1077,LOW,1270.0,22.1,21.2
28.150000000000027,83.89999999999978,0.0953,LOW,1196.0,20.4,65.0
28.150000000000027,83.94999999999978,0.1056,LOW,836.0,20.4,65.0
28.150000000000027,83.99999999999977,0.0958,LOW,980.0,20.4,65.0
28.150000000000027,84.09999999999977,0.104,LOW,699.0,20.4,65.0
28.150000000000027,84.14999999999976,0.103,LOW,1103.0,20.6,15.8
28.150000000000027,84.19999999999976,0.0925,LOW,914.0,20.6,15.8
28.150000000000027,84.29999999999976,0.1031,LOW,1061.0,20.6,15.8
28.150000000000027,84.39999999999975,0.0901,LOW,723.0,22.2,76.1
28.150000000000027,84.44999999999975,0.097,LOW,679.0,22.2,76.1
28.150000000000027,84.49999999999974,0.1054,LOW,1154.0,22.2,76.1
28.150000000000027,84.54999999999974,0.1102,LOW,1067.0,22.2,76.1
28.150000000000027,84.59999999999974,0.1053,LOW,903.0,22.2,76.1
28.150000000000027,84.64999999999974,0.0973,LOW,1556.0,17.5,53.3
28.150000000000027,84.74999999999973,0.0966,LOW,2529.0,17.5,53.3
28.150000000000027,84.79999999999973,0.0987,LOW,2714.0,17.5,53.3
28.150000000000027,84.84999999999972,0.1093,LOW,1470.0,17.5,53.3
28.150000000000027,84.89999999999972,0.0894,LOW,2124.0,14.8,10.3
28.150000000000027,84.94999999999972,0.0969,LOW,2922.0,14.8,10.3
28.150000000000027,84.99999999999972,0.0894,LOW,2625.0,14.8,10.3
28.150000000000027,85.04999999999971,0.1118,LOW,1478.0,14.8,10.3
28.150000000000027,85.09999999999971,0.0929,LOW,2459.0,14.8,10.3
28.150000000000027,85.14999999999971,0.098,LOW,3530.0,4.7,75.5
28.150000000000027,85.1999999999997,0.0951,LOW,2781.0,4.7,75.5
28.150000000000027,85.2499999999997,0.1083,LOW,3144.0,4.7,75.5
28.150000000000027,85.2999999999997,0.1009,LOW,2149.0,4.7,75.5
28.150000000000027,85.3499999999997,0.1191,LOW,1954.0,4.7,75.5
28.150000000000027,86.14999999999965,0.0857,LOW,4544.0,-1.7,25.4
28.150000000000027,86.44999999999963,0.0798,LOW,4785.0,-2.0,7.7
28.200000000000028,81.19999999999993,0.1007,LOW,137.0,29.5,14.4
28.200000000000028,81.24999999999993,0.0914,LOW,162.0,29.5,14.4
28.200000000000028,81.29999999999993,0.087,LOW,152.0,29.5,14.4
28.200000000000028,81.44999999999992,0.09,LOW,153.0,28.3,21.8
28.200000000000028,82.39999999999986,0.0979,LOW,1416.0,20.1,26.6
28.200000000000028,82.49999999999986,0.1065,LOW,1670.0,20.1,26.6
28.200000000000028,82.54999999999986,0.097,LOW,1506.0,20.1,26.6
28.200000000000028,82.59999999999985,0.0973,LOW,1887.0,20.1,26.6
28.200000000000028,82.64999999999985,0.103,LOW,1022.0,20.1,13.7
28.200000000000028,82.69999999999985,0.103,LOW,951.0,20.1,13.7
28.200000000000028,82.74999999999984,0.103,LOW,1745.0,20.1,13.7
28.200000000000028,82.79999999999984,0.0902,LOW,2196.0,20.1,13.7
28.200000000000028,82.84999999999984,0.1069,LOW,1301.0,20.1,13.7
28.200000000000028,82.89999999999984,0.1161,LOW,1161.0,22.1,7.9
28.200000000000028,82.94999999999983,0.1172,LOW,2084.0,22.1,7.9
28.200000000000028,82.99999999999983,0.1008,LOW,1238.0,22.1,7.9
28.200000000000028,83.04999999999983,0.1116,LOW,2200.0,22.1,7.9
28.200000000000028,83.09999999999982,0.1085,LOW,1280.0,22.1,7.9
28.200000000000028,83.14999999999982,0.1048,LOW,1416.0,20.3,20.0
28.200000000000028,83.19999999999982,0.1071,LOW,1652.0,20.3,20.0
28.200000000000028,83.24999999999982,0.1047,LOW,1239.0,20.3,20.0
28.200000000000028,83.29999999999981,0.1013,LOW,1195.0,20.3,20.0
28.200000000000028,83.34999999999981,0.1053,LOW,1198.0,20.3,20.0
28.200000000000028,83.3999999999998,0.0992,LOW,1597.0,14.7,49.5
28.200000000000028,83.4499999999998,0.099,LOW,1711.0,14.7,49.5
28.200000000000028,83.4999999999998,0.0932,LOW,1943.0,14.7,49.5
